date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2016-11-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1100.0,0.4546
2016-11-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,Retail,MNT,2581.0,1.0666
2016-11-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1114.0,0.4604
2016-11-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,5495.0,2.2708
2016-11-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,3946.0,1.6307
2016-11-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1250.0,0.5166
2016-12-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Potatoes,KG,actual,Retail,MNT,317.0,0.128
2016-12-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,920.0,0.3714
2016-12-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,3800.0,1.534
2016-12-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,4167.0,1.6822
2016-12-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,2000.0,0.8074
2016-12-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Potatoes,KG,actual,Retail,MNT,767.0,0.3096
2016-12-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1000.0,0.4037
2016-12-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,5000.0,2.0184
2016-12-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,4500.0,1.8166
2016-12-15,Dornod,Bayantu'men,Dornod,48.08,114.54,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1800.0,0.7266
2016-12-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Potatoes,KG,actual,Retail,MNT,667.0,0.2693
2016-12-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1200.0,0.4844
2016-12-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,4800.0,1.9377
2016-12-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,3600.0,1.4533
2016-12-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1500.0,0.6055
2016-12-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Potatoes,KG,actual,Retail,MNT,800.0,0.323
2016-12-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,900.0,0.3633
2016-12-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,5500.0,2.2203
2016-12-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,4500.0,1.8166
2016-12-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1400.0,0.5652
2016-12-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Potatoes,KG,actual,Retail,MNT,743.0,0.2999
2016-12-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,Retail,MNT,2605.0,1.0516
2016-12-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1114.0,0.4497
2016-12-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,7568.0,3.0551
2016-12-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,4391.0,1.7726
2016-12-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1250.0,0.5046
2017-01-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1449.43,0.5856
2017-01-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,4026.33,1.6268
2017-01-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,4594.0,1.8562
2017-01-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1891.0,0.764
2017-01-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1000.0,0.404
2017-01-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,6049.0,2.4441
2017-01-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,5089.0,2.0562
2017-01-15,Dornod,Bayantu'men,Dornod,48.08,114.54,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1720.0,0.695
2017-01-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Potatoes,KG,actual,Retail,MNT,760.0,0.3071
2017-01-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1206.88,0.4876
2017-01-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,4703.0,1.9002
2017-01-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,4066.0,1.6428
2017-01-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1945.0,0.7859
2017-01-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,900.0,0.3636
2017-01-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,6000.0,2.4243
2017-01-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,4796.0,1.9378
2017-01-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1500.0,0.6061
2017-01-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,Retail,MNT,2834.0,1.1451
2017-01-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1073.0,0.4335
2017-01-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,7163.0,2.8942
2017-01-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,5919.0,2.3915
2017-01-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1525.0,0.6162
2017-02-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1414.06,0.5735
2017-02-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,4167.0,1.6901
2017-02-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,4667.0,1.8929
2017-02-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,2500.0,1.014
2017-02-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1016.4,0.4122
2017-02-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,6500.0,2.6363
2017-02-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,5500.0,2.2307
2017-02-15,Dornod,Bayantu'men,Dornod,48.08,114.54,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,2133.0,0.8651
2017-02-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1214.99,0.4928
2017-02-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,5667.0,2.2985
2017-02-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,4167.0,1.6901
2017-02-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,2500.0,1.014
2017-02-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1017.0,0.4125
2017-02-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,6867.0,2.7852
2017-02-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,5667.0,2.2985
2017-02-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1800.0,0.7301
2017-02-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,Retail,MNT,2615.0,1.0606
2017-02-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1071.0,0.4344
2017-02-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,7316.0,2.9673
2017-02-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,5468.0,2.2178
2017-02-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1275.0,0.5171
2017-03-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1397.61,0.5682
2017-03-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,4500.0,1.8296
2017-03-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,5333.0,2.1683
2017-03-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,2500.0,1.0165
2017-03-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1016.4,0.4133
2017-03-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,6500.0,2.6428
2017-03-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,5333.0,2.1683
2017-03-15,Dornod,Bayantu'men,Dornod,48.08,114.54,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1800.0,0.7319
2017-03-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Potatoes,KG,actual,Retail,MNT,767.0,0.3118
2017-03-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1214.99,0.494
2017-03-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,5667.0,2.3041
2017-03-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,4167.0,1.6942
2017-03-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,2500.0,1.0165
2017-03-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1000.0,0.4066
2017-03-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,7333.0,2.9815
2017-03-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,5500.0,2.2362
2017-03-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1667.0,0.6778
2017-03-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,Retail,MNT,2623.0,1.0665
2017-03-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1042.0,0.4237
2017-03-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,7544.0,3.0673
2017-03-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,6403.0,2.6034
2017-03-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1700.0,0.6912
2017-04-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1397.61,0.5743
2017-04-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,4682.98,1.9244
2017-04-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,5202.0,2.1377
2017-04-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,2012.0,0.8268
2017-04-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1050.0,0.4315
2017-04-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,6831.0,2.8071
2017-04-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,5496.0,2.2585
2017-04-15,Dornod,Bayantu'men,Dornod,48.08,114.54,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1733.0,0.7122
2017-04-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1206.96,0.496
2017-04-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,6937.0,2.8507
2017-04-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,5344.0,2.1961
2017-04-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,2303.0,0.9464
2017-04-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Potatoes,KG,actual,Retail,MNT,700.0,0.2877
2017-04-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1000.0,0.4109
2017-04-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,8000.0,3.2875
2017-04-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,5946.0,2.4435
2017-04-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1598.0,0.6567
2017-04-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,Retail,MNT,2694.0,1.1071
2017-04-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,995.0,0.4089
2017-04-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,7986.0,3.2818
2017-04-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,7079.0,2.9091
2017-04-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1716.0,0.7052
2017-05-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Potatoes,KG,actual,Retail,MNT,378.0,0.1569
2017-05-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1432.57,0.5947
2017-05-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,5428.15,2.2532
2017-05-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,5508.0,2.2864
2017-05-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1964.0,0.8153
2017-05-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1000.0,0.4151
2017-05-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,7036.0,2.9207
2017-05-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,6267.0,2.6015
2017-05-15,Dornod,Bayantu'men,Dornod,48.08,114.54,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1033.0,0.4288
2017-05-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1206.96,0.501
2017-05-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,6872.0,2.8526
2017-05-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,6349.0,2.6355
2017-05-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1745.0,0.7244
2017-05-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Potatoes,KG,actual,Retail,MNT,600.0,0.2491
2017-05-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1000.0,0.4151
2017-05-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,7800.0,3.2378
2017-05-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,6487.0,2.6928
2017-05-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1200.0,0.4981
2017-05-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Potatoes,KG,actual,Retail,MNT,682.0,0.2831
2017-05-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,Retail,MNT,2641.0,1.0963
2017-05-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,974.0,0.4043
2017-05-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,8229.0,3.4159
2017-05-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,7235.0,3.0033
2017-05-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1753.0,0.7277
2017-06-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Potatoes,KG,actual,Retail,MNT,375.0,0.158
2017-06-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1397.61,0.5887
2017-06-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,4457.74,1.8778
2017-06-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,5269.0,2.2195
2017-06-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1312.0,0.5527
2017-06-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1053.32,0.4437
2017-06-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,7372.0,3.1054
2017-06-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,6345.0,2.6728
2017-06-15,Dornod,Bayantu'men,Dornod,48.08,114.54,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,799.0,0.3366
2017-06-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1207.55,0.5087
2017-06-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,6486.0,2.7322
2017-06-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,5723.0,2.4108
2017-06-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1237.0,0.5211
2017-06-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Potatoes,KG,actual,Retail,MNT,749.0,0.3155
2017-06-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1000.0,0.4212
2017-06-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,7500.0,3.1593
2017-06-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,6000.0,2.5275
2017-06-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,800.0,0.337
2017-06-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Potatoes,KG,actual,Retail,MNT,660.0,0.278
2017-06-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,Retail,MNT,2645.0,1.1142
2017-06-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,970.0,0.4086
2017-06-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,7901.0,3.3283
2017-06-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,6491.0,2.7343
2017-06-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1607.0,0.6769
2017-07-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1429.15,0.5965
2017-07-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,4704.4,1.9635
2017-07-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,5321.0,2.2209
2017-07-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1365.0,0.5697
2017-07-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1056.66,0.441
2017-07-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,7000.0,2.9217
2017-07-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,6025.0,2.5147
